,movie_id,title,budget,revenue,release_date,movie_url
244,10179,The Ice Pirates,9000000,13075390,3/16/1984,https://www.the-numbers.com//movie/Ice-Pirates-The#tab=summary
245,10183,Frozen River,1000000,6030129,8/1/2008,https://www.the-numbers.com//movie/Frozen-River#tab=summary
246,10212,Ravenous,12000000,2062406,3/16/1999,https://www.the-numbers.com//movie/Ravenous#tab=summary
247,10214,Son of the Mask,100000000,59918422,2/18/2005,https://www.the-numbers.com//movie/Son-of-the-Mask#tab=summary
248,10219,Snow Falling on Cedars,36000000,14378353,12/22/1999,https://www.the-numbers.com//movie/Snow-Falling-on-Cedars#tab=summary
249,10223,A Simple Plan,17000000,16316273,12/11/1998,https://www.the-numbers.com//movie/Simple-Plan-A#tab=summary
250,10226,High Tension,2850000,6435262,6/18/2003,https://www.the-numbers.com//movie/High-Tension#tab=summary
251,10238,Cries and Whispers,,,12/21/1972,
252,10279,Summer of Sam,22000000,19288130,7/2/1999,https://www.the-numbers.com//movie/Summer-of-Sam#tab=summary
253,10280,Thinner,14000000,15171475,10/25/1996,https://www.the-numbers.com//movie/Thinner#tab=summary
254,10350,Wing Commander,30000000,11578022,3/11/1999,https://www.the-numbers.com//movie/Wing-Commander#tab=summary
255,10353,The Visitors II: The Corridors of Time,,,2/11/1998,
256,10357,Volcano,90000000,120100000,4/25/1997,https://www.the-numbers.com//movie/Volcano#tab=summary
257,10383,Lost Souls,28000000,31320293,10/13/2000,https://www.the-numbers.com//movie/Lost-Souls#tab=summary
258,10390,For Love of the Game,50000000,46112640,9/17/1999,https://www.the-numbers.com//movie/For-Love-of-the-Game#tab=summary
259,10391,Bless the Child,40000000,40435694,8/11/2000,https://www.the-numbers.com//movie/Bless-the-Child#tab=summary
260,10393,The Replacements,50000000,50054511,8/7/2000,https://www.the-numbers.com//movie/Replacements-The#tab=summary
261,10395,Wolf,70000000,131011757,6/17/1994,https://www.the-numbers.com//movie/Wolf#tab=summary
262,10410,Hoffa,35000000,28391473,12/25/1992,https://www.the-numbers.com//movie/Hoffa#tab=summary
263,10413,Nowhere to Run,15000000,52189039,1/15/1993,https://www.the-numbers.com//movie/Nowhere-to-Run#tab=summary
264,10416,What Planet Are You From?,50000000,6291602,3/3/2000,https://www.the-numbers.com//movie/What-Planet-Are-You-From#tab=summary
265,10437,The Muppet Christmas Carol,12000000,27492918,12/10/1992,https://www.the-numbers.com//movie/Muppet-Christmas-Carol-The#tab=summary
266,10445,Shadowlands,22000000,25842377,12/25/1993,https://www.the-numbers.com//movie/Shadowlands#tab=summary
267,10468,28 Days,43000000,62063972,4/6/2000,https://www.the-numbers.com//movie/28-Days#tab=summary
268,10472,Down to You,9000000,20035310,1/21/2000,https://www.the-numbers.com//movie/Down-to-You#tab=summary
269,10480,Nurse Betty,24000000,27732366,9/8/2000,https://www.the-numbers.com//movie/Nurse-Betty#tab=summary
270,10496,Bats,6500000,10155691,10/22/1999,https://www.the-numbers.com//movie/Bats#tab=summary
271,10535,Spy Hard,18000000,26936265,5/24/1996,https://www.the-numbers.com//movie/Spy-Hard#tab=summary
272,10549,Hamlet,18000000,7129670,12/25/1996,https://www.the-numbers.com//movie/Hamlet-(1996)#tab=summary
273,10563,Three to Tango,20000000,10570375,10/22/1999,https://www.the-numbers.com//movie/Three-to-Tango#tab=summary
274,10569,Small Time Crooks,18000000,29934477,5/19/2000,https://www.the-numbers.com//movie/Small-Time-Crooks#tab=summary
275,10588,The Cat in the Hat,109000000,133818283,11/21/2003,https://www.the-numbers.com//movie/Cat-in-the-Hat-The#tab=summary
276,10603,George of the Jungle,55000000,174463257,7/15/1997,https://www.the-numbers.com//movie/George-Of-The-Jungle#tab=summary
277,10610,The Medallion,41000000,22108977,8/15/2003,https://www.the-numbers.com//movie/Medallion-The#tab=summary
278,10615,Pootie Tang,3500000,3293258,6/29/2001,https://www.the-numbers.com//movie/Pootie-Tang#tab=summary
279,10628,Kangaroo Jack,60000000,90723216,1/17/2003,https://www.the-numbers.com//movie/Kangaroo-Jack#tab=summary
280,10641,Autumn in New York,40000000,90717684,8/11/2000,https://www.the-numbers.com//movie/Autumn-in-New-York#tab=summary
281,10642,Loser,20000000,18250106,7/21/2000,https://www.the-numbers.com//movie/Loser#tab=summary
282,10655,Gettysburg,25000000,10731997,10/8/1993,https://www.the-numbers.com//movie/Gettysburg#tab=summary
283,10685,The Watcher,33000000,47267829,9/8/2000,https://www.the-numbers.com//movie/Watcher-The#tab=summary
284,10705,Henry V,9000000,10176701,10/5/1989,https://www.the-numbers.com//movie/Henry-V#tab=summary
285,10710,Envy,20000000,14566246,4/30/2004,https://www.the-numbers.com//movie/Envy#tab=summary
286,10727,Darkness Falls,7000000,47289758,1/24/2003,https://www.the-numbers.com//movie/Darkness-Falls#tab=summary
287,10735,What a Girl Wants,25000000,35990505,3/27/2003,https://www.the-numbers.com//movie/What-a-Girl-Wants#tab=summary
288,10739,Anything Else,18000000,13203044,8/27/2003,https://www.the-numbers.com//movie/Anything-Else#tab=summary
289,10740,Birth,20000000,14603001,9/8/2004,https://www.the-numbers.com//movie/Birth#tab=summary
290,10741,Bobby,14000000,20597806,9/5/2006,https://www.the-numbers.com//movie/Bobby#tab=summary
291,10743,Confidence,15000000,12212417,4/25/2003,https://www.the-numbers.com//movie/Confidence#tab=summary
292,10744,The Cooler,4000000,11131455,1/17/2003,https://www.the-numbers.com//movie/Cooler-The#tab=summary
293,10748,St. Trinian's,,,12/21/2007,
294,10765,Private Benjamin,15000000,69847348,10/6/1980,https://www.the-numbers.com//movie/Private-Benjamin-(1980)#tab=summary
295,10771,The Tuxedo,60000000,104429625,9/27/2002,https://www.the-numbers.com//movie/Tuxedo-The#tab=summary
296,10773,Mrs Henderson Presents,20000000,27836366,9/9/2005,https://www.the-numbers.com//movie/Mrs-Henderson-Presents#tab=summary
297,10781,The Texas Chainsaw Massacre: The Beginning,16000000,50517763,10/6/2006,https://www.the-numbers.com//movie/Texas-Chainsaw-Massacre-The-Beginning-The#tab=summary
298,10783,Lucky Numbers,65000000,10014234,10/27/2000,https://www.the-numbers.com//movie/Lucky-Numbers#tab=summary
299,10786,Robin and Marian,5000000,8000000,3/11/1976,https://www.the-numbers.com//movie/Robin-and-Marian#tab=summary
300,10800,Dragon Hunters,17000000,13446115,3/19/2008,https://www.the-numbers.com//movie/Chasseurs-de-dragons#tab=summary
301,10806,In & Out,35000000,83226569,9/10/1997,https://www.the-numbers.com//movie/In-and-Out#tab=summary
302,10822,Savage Grace,4600000,968805,5/18/2007,https://www.the-numbers.com//movie/Savage-Grace#tab=summary
303,10833,Heartbreakers,38000000,57753825,3/23/2001,https://www.the-numbers.com//movie/Heartbreakers#tab=summary
304,10844,Out of the Blue,4600000,731767,10/12/2006,https://www.the-numbers.com//movie/Out-of-the-Blue#tab=summary
305,10885,Shutter,8000000,47782426,3/21/2008,https://www.the-numbers.com//movie/Shutter#tab=summary
306,10913,Dear Wendy,8000000,446438,1/22/2005,https://www.the-numbers.com//movie/Dear-Wendy#tab=summary
307,10914,All Hat,4900000,15198,9/11/2007,https://www.the-numbers.com//movie/All-Hat#tab=summary
308,10929,Willard,20000000,6882696,3/14/2003,https://www.the-numbers.com//movie/Willard-(2003)#tab=summary
309,10930,The Flower of Evil,6000000,181798,2/9/2003,https://www.the-numbers.com//movie/Flower-of-Evil-The#tab=summary
310,10934,Under the Tuscan Sun,18000000,57490024,4/30/2003,https://www.the-numbers.com//movie/Under-the-Tuscan-Sun#tab=summary
311,10947,High School Musical,4200000,0,1/20/2006,https://www.the-numbers.com//movie/High-School-Musical#tab=summary
312,10955,Ripley's Game,30000000,0,9/2/2002,https://www.the-numbers.com//movie/Ripley-s-Game#tab=summary
313,10970,Silent Movie,4400000,36145695,6/17/1976,https://www.the-numbers.com//movie/Silent-Movie#tab=summary
314,10981,Nothing,4000000,63180,9/9/2003,https://www.the-numbers.com//movie/Nothing#tab=summary
315,10984,Valentine,10000000,20384136,2/1/2001,https://www.the-numbers.com//movie/Valentine#tab=summary
316,10985,The New Guy,13000000,28972187,5/10/2002,https://www.the-numbers.com//movie/New-Guy-The#tab=summary
317,10994,White Oleander,16000000,21657770,10/11/2002,https://www.the-numbers.com//movie/White-Oleander#tab=summary
318,11004,Wonder Boys,35000000,33422485,2/22/2000,https://www.the-numbers.com//movie/Wonder-Boys#tab=summary
319,11011,Richie Rich,40000000,38087756,12/19/1994,https://www.the-numbers.com//movie/Richie-Rich#tab=summary
320,11024,Scooby-Doo 2: Monsters Unleashed,25000000,181185387,3/24/2004,https://www.the-numbers.com//movie/Scooby-Doo-2-Monsters-Unleashed#tab=summary
321,11025,New York Minute,40000000,21215882,5/1/2004,https://www.the-numbers.com//movie/New-York-Minute#tab=summary
322,11027,The Postman Always Rings Twice,12000000,44200000,3/20/1981,https://www.the-numbers.com//movie/Postman-Always-Rings-Twice-The#tab=summary
323,11056,Darkness,10600000,34409206,10/2/2002,https://www.the-numbers.com//movie/Darkness#tab=summary
324,11062,City Hall,40000000,20278055,2/16/1996,https://www.the-numbers.com//movie/City-Hall#tab=summary
325,11065,O,5000000,16017403,8/31/2001,https://www.the-numbers.com//movie/O-(Othello)#tab=summary
326,11109,Vera Drake,11000000,13353855,10/22/2004,https://www.the-numbers.com//movie/Vera-Drake#tab=summary
327,11137,The Prince & Me,30000000,29356757,3/28/2004,https://www.the-numbers.com//movie/Prince-and-Me-The#tab=summary
328,11152,The Ruins,25000000,22910563,4/2/2008,https://www.the-numbers.com//movie/Ruins-The#tab=summary
329,11156,Coco Before Chanel,23000000,50813834,4/22/2009,https://www.the-numbers.com//movie/Coco-avant-Chanel#tab=summary
330,11162,The Merchant of Venice,30000000,18765585,9/3/2004,https://www.the-numbers.com//movie/Merchant-of-Venice-The#tab=summary
331,11176,The Muppet Movie,8000000,76657000,5/31/1979,https://www.the-numbers.com//movie/Muppet-Movie-The#tab=summary
332,11184,Kinsey,11000000,13000959,9/4/2004,https://www.the-numbers.com//movie/Kinsey#tab=summary
333,11190,The Return,15000000,5953886,6/25/2003,https://www.the-numbers.com//movie/Return-The#tab=summary
334,11191,Mystic Pizza,6000000,12793213,10/13/1988,https://www.the-numbers.com//movie/Mystic-Pizza#tab=summary
335,11194,Touching the Void,2000000,15396525,9/5/2003,https://www.the-numbers.com//movie/Touching-the-Void#tab=summary
336,11199,Wild Hogs,60000000,253555383,3/2/2007,https://www.the-numbers.com//movie/Wild-Hogs#tab=summary
337,11229,Freeway,3000000,295493,8/23/1996,https://www.the-numbers.com//movie/Freeway-(1996)#tab=summary
338,11232,Kate & Leopold,48000000,70937778,12/25/2001,https://www.the-numbers.com//movie/Kate-and-Leopold#tab=summary
339,11308,The Hotel New Hampshire,7500000,5142858,3/9/1984,https://www.the-numbers.com//movie/Hotel-New-Hampshire-The#tab=summary
340,11342,Warlock,7000000,8824553,6/1/1989,https://www.the-numbers.com//movie/Warlock#tab=summary
341,11353,Bowfinger,55000000,98699769,8/12/1999,https://www.the-numbers.com//movie/Bowfinger#tab=summary
342,11354,The Upside of Anger,12000000,28915761,1/23/2005,https://www.the-numbers.com//movie/Upside-of-Anger-The#tab=summary
343,11359,The Indian in the Cupboard,45000000,35627222,7/14/1995,https://www.the-numbers.com//movie/Indian-in-the-Cupboard-The#tab=summary
344,11374,Edtv,60000000,35319689,3/26/1999,https://www.the-numbers.com//movie/EDtv#tab=summary
345,11382,Bullets Over Broadway,20000000,13383747,10/14/1994,https://www.the-numbers.com//movie/Bullets-Over-Broadway#tab=summary
346,11404,Driving Lessons,4700000,239962,4/30/2006,https://www.the-numbers.com//movie/Driving-Lessons#tab=summary
347,11446,Welcome to the Dollhouse,800000,5034794,5/24/1995,https://www.the-numbers.com//movie/Welcome-to-the-Dollhouse#tab=summary
348,11457,Life as a House,18000000,23889158,10/25/2001,https://www.the-numbers.com//movie/Life-as-a-House#tab=summary
349,11458,People I Know,20000000,5694213,11/21/2002,https://www.the-numbers.com//movie/People-I-Know#tab=summary
350,11467,America's Sweethearts,46000000,160648493,7/17/2001,https://www.the-numbers.com//movie/Americas-Sweethearts#tab=summary
351,11469,Black Knight,35000000,33422806,11/21/2001,https://www.the-numbers.com//movie/Black-Knight#tab=summary
352,11499,Frost/Nixon,29000000,28452945,10/15/2008,https://www.the-numbers.com//movie/Frost-Nixon#tab=summary
353,11509,Silverado,26000000,33200000,7/10/1985,https://www.the-numbers.com//movie/Silverado#tab=summary
354,11531,Book of Shadows: Blair Witch 2,15000000,47721314,10/27/2000,https://www.the-numbers.com//movie/Book-of-Shadows-Blair-Witch-2#tab=summary
355,11535,Rollerball,70000000,25852508,2/8/2002,https://www.the-numbers.com//movie/Rollerball#tab=summary
356,11546,Police Academy: Mission to Moscow,,,6/9/1994,
357,11564,Class of 1984,3250000,6965361,8/20/1982,https://www.the-numbers.com//movie/Class-of-1984#tab=summary
358,11583,The First Great Train Robbery,6000000,391942,1/25/1979,https://www.the-numbers.com//movie/First-Great-Train-Robbery-The#tab=summary
359,11588,The I Inside,8800000,0,1/15/2004,https://www.the-numbers.com//movie/I-Inside-The#tab=summary
360,11598,The Kentucky Fried Movie,600000,20000000,8/10/1977,https://www.the-numbers.com//movie/Kentucky-Fried-Movie#tab=summary
361,11658,Tae Guik Gi: The Brotherhood of War,12500000,69826708,2/5/2004,https://www.the-numbers.com/movie/Tae-Guik-Gi-The-Brotherhood-of-War#tab=summary
362,11676,Nothing to Lose,25000000,64594061,7/18/1997,https://www.the-numbers.com//movie/Nothing-To-Lose#tab=summary
363,11687,The Visitors,,,1/27/1993,
364,11770,Shaolin Soccer,,,7/12/2001,
365,11817,Bulletproof Monk,52000000,23010607,3/28/2003,https://www.the-numbers.com//movie/Bulletproof-Monk#tab=summary
366,11818,Valley of the Wolves: Iraq,8300000,24906717,2/3/2006,https://www.the-numbers.com//movie/Kurtlar-vadisi-Irak#tab=summary
367,11820,Mona Lisa Smile,65000000,141205169,12/19/2003,https://www.the-numbers.com//movie/Mona-Lisa-Smile#tab=summary
368,11826,Sexy Beast,4300000,10158355,9/13/2000,https://www.the-numbers.com//movie/Sexy-Beast#tab=summary
369,11827,Heavy Metal,9300000,19571091,8/7/1981,https://www.the-numbers.com//movie/Heavy-Metal-(1981)#tab=summary
370,11887,High School Musical 3: Senior Year,11000000,274392880,10/22/2008,https://www.the-numbers.com//movie/High-School-Musical-3-Senior-Year#tab=summary
371,11888,Snow Dogs,32000000,116898028,1/18/2002,https://www.the-numbers.com//movie/Snow-Dogs#tab=summary
372,11889,Iris,5500000,15155021,12/14/2001,https://www.the-numbers.com//movie/Iris#tab=summary
373,11891,Kung Pow: Enter the Fist,10000000,17033556,1/25/2002,https://www.the-numbers.com//movie/Kung-Pow-Enter-the-Fist#tab=summary
374,11904,Young Sherlock Holmes,18000000,19739000,12/4/1985,https://www.the-numbers.com//movie/Young-Sherlock-Holmes#tab=summary
375,11908,Hatchet,1500000,240396,4/27/2006,https://www.the-numbers.com//movie/Hatchet#tab=summary
376,11934,The Hudsucker Proxy,40000000,14938149,3/11/1994,https://www.the-numbers.com//movie/Hudsucker-Proxy-The#tab=summary
377,11935,Capricorn One,,,12/10/1977,
378,11954,Lifeforce,25000000,11603545,6/20/1985,https://www.the-numbers.com//movie/Lifeforce#tab=summary
379,11956,When the Cat's Away,300000,2525984,4/3/1996,https://www.the-numbers.com//movie/When-The-Cats-Away#tab=summary
380,11959,UHF,5000000,6157157,7/21/1989,https://www.the-numbers.com//movie/UHF#tab=summary
381,11971,Much Ado About Nothing,8000000,22549338,5/7/1993,https://www.the-numbers.com//movie/Much-Ado-About-Nothing-(1993)#tab=summary
382,11983,Proof of Life,65000000,62761005,12/8/2000,https://www.the-numbers.com//movie/Proof-of-Life#tab=summary
383,12079,Spun,4500000,1022649,6/1/2002,https://www.the-numbers.com//movie/Spun#tab=summary
384,12085,Mad Money,22000000,25044057,1/17/2008,https://www.the-numbers.com//movie/Mad-Money#tab=summary
385,12093,Lilya 4-ever,4500000,4556982,8/23/2002,https://www.the-numbers.com//movie/Lilja-4-ever#tab=summary
386,12096,The Pink Panther,80000000,158926474,1/18/2006,https://www.the-numbers.com//movie/Pink-Panther-The-(2006)#tab=summary
387,12117,Instinct,55000000,34105207,6/4/1999,https://www.the-numbers.com//movie/Instinct#tab=summary
388,12154,3 Men and a Baby,15000000,167780960,11/27/1987,https://www.the-numbers.com//movie/3-Men-and-a-Baby#tab=summary
389,12183,The Wendell Baker Story,8000000,127188,8/3/2005,https://www.the-numbers.com//movie/Wendell-Baker-Story-The#tab=summary
390,12184,The Other Boleyn Girl,40000000,78269970,2/28/2008,https://www.the-numbers.com//movie/Other-Boleyn-Girl-The#tab=summary
391,12192,Pathology,8000000,3270974,4/11/2008,https://www.the-numbers.com//movie/Pathology#tab=summary
392,12207,The Legend of Drunken Master,,,2/3/1994,
393,12245,The Oxford Murders,10000000,17704131,1/18/2008,https://www.the-numbers.com//movie/Oxford-Murders-The#tab=summary
394,12247,Shotgun Stories,250000,284174,10/1/2007,https://www.the-numbers.com//movie/Shotgun-Stories#tab=summary
395,12271,Factory Girl,7000000,1661464,12/29/2006,https://www.the-numbers.com//movie/Factory-Girl#tab=summary
396,12312,Joe Somebody,38000000,24515990,12/21/2001,https://www.the-numbers.com//movie/Joe-Somebody#tab=summary
397,12400,Redbelt,7000000,2667084,4/7/2008,https://www.the-numbers.com//movie/Redbelt#tab=summary
398,12410,Good,16000000,31631,12/11/2008,https://www.the-numbers.com//movie/Good#tab=summary
399,12454,All or Nothing,9000000,184255,5/17/2002,https://www.the-numbers.com//movie/All-or-Nothing#tab=summary
400,12479,Breakfast of Champions,12000000,178287,2/13/1999,https://www.the-numbers.com//movie/Breakfast-of-Champions#tab=summary
401,12484,The Forsaken,5000000,6755271,4/27/2001,https://www.the-numbers.com//movie/Forsaken-The#tab=summary
402,12486,Farce of the Penguins,5000000,0,12/1/2006,https://www.the-numbers.com//movie/Farce-of-the-Penguins#tab=summary
403,12506,Cry Freedom,29000000,25899797,11/5/1987,https://www.the-numbers.com//movie/Cry-Freedom#tab=summary
404,12509,Pollock,6000000,10557291,9/6/2000,https://www.the-numbers.com//movie/Pollock#tab=summary
405,12555,I Served the King of England,4900000,7174984,12/19/2006,https://www.the-numbers.com//movie/Obsluhoval-jsem-anglickeho-krale#tab=summary
406,12586,Bella,3300000,12405473,9/9/2006,https://www.the-numbers.com//movie/Bella#tab=summary
407,12596,Pushing Tin,33000000,8408835,4/23/1999,https://www.the-numbers.com//movie/Pushing-Tin#tab=summary
408,12602,The Torture Chamber of Dr. Sadism,,,10/5/1967,
409,12612,Freeze Frame,2000000,105377,5/1/2004,https://www.the-numbers.com//movie/Freeze-Frame#tab=summary
410,12621,Hamlet 2,9000000,4934104,1/21/2008,https://www.the-numbers.com//movie/Hamlet-2#tab=summary
411,12637,"New York, New York",14000000,13800000,6/21/1977,https://www.the-numbers.com//movie/New-York-New-York-(1977)#tab=summary
412,12658,Someone Like You...,,,3/30/2001,
413,12703,The Brown Bunny,10000000,630427,8/27/2004,https://www.the-numbers.com//movie/Brown-Bunny-The#tab=summary
414,12770,Stealing Harvard,25000000,13973532,9/13/2002,https://www.the-numbers.com//movie/Stealing-Harvard#tab=summary
415,12783,The Duchess,27000000,45160110,9/5/2008,https://www.the-numbers.com//movie/Duchess-The#tab=summary
416,12797,Ghost Town,20000000,29843245,9/19/2008,https://www.the-numbers.com//movie/Ghost-Town#tab=summary
417,12838,One to Another,1900000,139317,7/21/2006,https://www.the-numbers.com//movie/Chacun-sa-nuit#tab=summary
418,12877,Dead Man's Shoes,1125000,414736,9/29/2004,https://www.the-numbers.com//movie/Dead-Mans-Shoes#tab=summary
419,12920,Dreamer: Inspired By a True Story,32000000,39498360,9/10/2005,https://www.the-numbers.com//movie/Dreamer-Inspired-by-a-True-Story#tab=summary
420,13007,Religulous,2500000,13881317,10/1/2008,https://www.the-numbers.com//movie/Religulous#tab=summary
421,13066,I Want Someone to Eat Cheese With,1500000,194568,1/1/2006,https://www.the-numbers.com//movie/I-Want-Someone-To-Eat-Cheese-With#tab=summary
422,13074,Resurrecting the Champ,13000000,3260555,6/14/2007,https://www.the-numbers.com//movie/Resurrecting-the-Champ#tab=summary
423,13079,The Life Before Her Eyes,,,9/8/2007,
424,13121,Teeth,2000000,2350641,1/19/2007,https://www.the-numbers.com//movie/Teeth#tab=summary
425,13132,All the Real Girls,1000000,703020,8/1/2003,https://www.the-numbers.com//movie/All-the-Real-Girls#tab=summary
426,13156,Secondhand Lions,30000000,47902566,9/19/2003,https://www.the-numbers.com//movie/Secondhand-Lions#tab=summary
427,13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,5520368,4/13/2007,https://www.the-numbers.com//movie/Aqua-Teen-Hunger-Force-The-Movie#tab=summary
428,13159,Georgia Rule,20000000,20819601,5/11/2007,https://www.the-numbers.com//movie/Georgia-Rule#tab=summary
429,13160,Over Her Dead Body,10000000,21596074,2/1/2008,https://www.the-numbers.com//movie/Over-Her-Dead-Body#tab=summary
430,13166,Freddy Got Fingered,15000000,14249005,4/18/2001,https://www.the-numbers.com//movie/Freddy-Got-Fingered#tab=summary
431,13173,The Ten,5250000,786677,8/3/2007,https://www.the-numbers.com//movie/Ten-The#tab=summary
432,13187,A Charlie Brown Christmas,,,12/9/1965,
433,13193,Saved!,5000000,10206551,1/21/2004,https://www.the-numbers.com//movie/Saved#tab=summary
434,13198,Wristcutters: A Love Story,1000000,473769,1/24/2006,https://www.the-numbers.com//movie/Wristcutters-A-Love-Story#tab=summary
435,13201,Deuces Wild,10000000,6244618,5/3/2002,https://www.the-numbers.com//movie/Deuces-Wild#tab=summary
436,13250,Butterfly on a Wheel,20000000,0,7/27/2007,https://www.the-numbers.com//movie/Butterfly-on-a-Wheel#tab=summary
437,13260,Semi-Pro,55000000,43980363,2/28/2008,https://www.the-numbers.com//movie/Semi-Pro#tab=summary
438,13363,The Man from Earth,200000,0,6/10/2007,https://www.the-numbers.com//movie/Man-From-Earth-The#tab=summary
439,13403,Hedwig and the Angry Inch,6000000,3740030,7/20/2001,https://www.the-numbers.com//movie/Hedwig-and-the-Angry-Inch#tab=summary
440,13411,Malibu's Most Wanted,15000000,34499204,4/10/2003,https://www.the-numbers.com//movie/Malibus-Most-Wanted#tab=summary
441,13429,Donkey Punch,750000,814801,7/18/2008,https://www.the-numbers.com//movie/Donkey-Punch#tab=summary
442,13491,Arn: The Knight Templar,,,12/17/2007,
443,13498,Man of the House,50000000,22099706,2/25/2005,https://www.the-numbers.com//movie/Man-of-the-House-(2005)#tab=summary
444,13503,Texas Rangers,38000000,623374,11/30/2001,https://www.the-numbers.com//movie/Texas-Rangers#tab=summary
445,13510,Eden Lake,2000000,4294373,9/12/2008,https://www.the-numbers.com//movie/Eden-Lake#tab=summary
446,13516,Slacker Uprising,2000000,0,9/27/2007,https://www.the-numbers.com//movie/Slacker-Uprising#tab=summary
447,13518,Fuel,2500000,174255,11/14/2008,https://www.the-numbers.com//movie/Fuel#tab=summary
448,13538,Straightheads,,,4/27/2007,
449,13539,Here On Earth,15000000,10845127,3/23/2000,https://www.the-numbers.com//movie/Here-on-Earth#tab=summary
450,13551,The Dead Girl,3300000,19875,11/7/2006,https://www.the-numbers.com//movie/Dead-Girl-The#tab=summary
451,13569,Thr3e,2400000,1420418,12/1/2006,https://www.the-numbers.com//movie/Thr3e#tab=summary
452,13576,This Is It,60000000,252091016,10/28/2009,https://www.the-numbers.com//movie/Michael-Jacksons-This-Is-It#tab=summary
453,13579,The Longshots,23000000,11778396,8/22/2008,https://www.the-numbers.com//movie/Longshots-The#tab=summary
454,13649,High School Musical 2,7000000,0,8/17/2007,https://www.the-numbers.com//movie/High-School-Musical-2#tab=summary
455,13673,Christmas with the Kranks,50000000,96469187,11/24/2004,https://www.the-numbers.com//movie/Christmas-with-the-Kranks#tab=summary
456,13682,Pooh's Heffalump Movie,20000000,55686944,2/11/2005,https://www.the-numbers.com//movie/Poohs-Heffalump-Movie#tab=summary
457,13688,CJ7,20000000,47300771,1/30/2008,https://www.the-numbers.com//movie/CJ7#tab=summary
458,13689,Peaceful Warrior,10000000,3260179,3/30/2006,https://www.the-numbers.com//movie/Peaceful-Warrior#tab=summary
459,13768,Tuck Everlasting,15000000,19344615,10/11/2002,https://www.the-numbers.com//movie/Tuck-Everlasting#tab=summary
460,13776,Diner,5000000,12592907,4/2/1982,https://www.the-numbers.com//movie/Diner#tab=summary
461,13778,Dickie Roberts: Former Child Star,17000000,23734486,9/5/2003,https://www.the-numbers.com//movie/Dickie-Roberts-Former-Child-Star#tab=summary
462,13785,Best in Show,6000000,20695413,9/19/2000,https://www.the-numbers.com//movie/Best-in-Show#tab=summary
463,13807,Exiled,4500000,51957,9/6/2006,https://www.the-numbers.com//movie/Fong-juk#tab=summary
464,13816,Idlewild,15000000,12669914,8/25/2006,https://www.the-numbers.com//movie/Idlewild#tab=summary
465,13824,Superstar,14000000,30628981,10/8/1999,https://www.the-numbers.com//movie/Superstar#tab=summary
466,13849,The Cottage,5000000,1504960,2/7/2008,https://www.the-numbers.com//movie/Cottage-The-(2008)#tab=summary
467,13853,The Clan of the Cave Bear,15000000,1953732,1/17/1986,https://www.the-numbers.com//movie/Clan-of-the-Cave-Bear-The#tab=summary
468,13889,Madadayo,,,4/17/1993,
469,13898,The Circle,10000,673780,9/8/2000,https://www.the-numbers.com//movie/Dayereh#tab=summary
470,13908,The Master of Disguise,16000000,40363530,8/2/2002,https://www.the-numbers.com//movie/Master-of-Disguise#tab=summary
471,13919,The Chumscrubber,6800000,49526,6/8/2005,https://www.the-numbers.com//movie/Chumscrubber-The#tab=summary
472,13963,The Last Waltz,,,5/1/1978,
473,13982,8 Heads in a Duffel Bag,3000000,4002884,4/18/1997,https://www.the-numbers.com//movie/8-Heads-in-a-Duffel-Bag#tab=summary
474,13983,Finishing The Game,500000,53201,1/21/2007,https://www.the-numbers.com//movie/Finishing-the-Game#tab=summary
475,13994,Romance & Cigarettes,11000000,3231251,9/13/2005,https://www.the-numbers.com//movie/Romance-and-Cigarettes#tab=summary
476,14014,The Hammer,850000,442638,4/1/2007,https://www.the-numbers.com//movie/Hammer-The-(2008)#tab=summary
477,14022,Slacker,23000,1227508,7/27/1990,https://www.the-numbers.com//movie/Slacker#tab=summary
478,14033,Soul Survivors,14000000,4288246,9/6/2001,https://www.the-numbers.com//movie/Soul-Survivors#tab=summary
479,14034,What's the Worst That Could Happen?,30000000,38462071,5/31/2001,https://www.the-numbers.com//movie/Whats-the-Worst-That-Could-Happen#tab=summary
480,14043,Nancy Drew,20000000,30703845,6/15/2007,https://www.the-numbers.com//movie/Nancy-Drew#tab=summary
481,14048,Man on Wire,1900000,5617067,7/25/2008,https://www.the-numbers.com//movie/Man-on-Wire#tab=summary
482,14054,Snow Angels,1500000,414404,3/7/2008,https://www.the-numbers.com//movie/Snow-Angels#tab=summary
483,14057,Trust the Man,9000000,2548378,9/1/2005,https://www.the-numbers.com//movie/Trust-the-Man#tab=summary
484,14114,You Got Served,8000000,50811858,1/30/2004,https://www.the-numbers.com//movie/You-Got-Served#tab=summary
485,14120,End of the Spear,10000000,11924041,12/2/2005,https://www.the-numbers.com//movie/End-of-the-Spear#tab=summary
486,14137,Beer League,2800000,475000,9/15/2006,https://www.the-numbers.com//movie/Artie-Langes-Beer-League#tab=summary
487,14156,Impact Point,2200000,0,6/13/2008,https://www.the-numbers.com//movie/Impact-Point#tab=summary
488,14164,Dragonball Evolution,30000000,58228460,4/1/2009,https://www.the-numbers.com//movie/Dragonball-Evolution#tab=summary
489,14165,Ta Ra Rum Pum,7400000,9443864,4/27/2007,https://www.the-numbers.com//movie/Ta-Ra-Rum-Pum#tab=summary
