movie_id,title,name,unknown,male,female,credits,net_to_date
251321,Aloft,Claudia Llosa,0,0,1,0,0
10866,Joy Ride,Clay Tarver,0,1,0,0,0
9003,Hellraiser,Clive Barker,0,1,0,0,0
15186,Full Frontal,Coleman Hough,0,1,0,0,0
50698,Grave Encounters,Colin Minihan,1,0,0,0,0
115210,Stitches,Conor McMahon,1,0,0,0,0
9341,The Core,Cooper Layne,1,0,0,0,0
21355,All the Pretty Horses,Cormac McCarthy,1,0,0,0,0
109091,The Counselor,Cormac McCarthy,1,0,0,1,-26879733
68179,Escape from Planet Earth,Cory Edwards,0,1,0,1,-16478171
57089,Hoodwinked Too! Hood VS. Evil,Cory Edwards,0,1,0,0,0
11170,We Are Marshall,Cory Helms,1,0,0,0,0
17710,Hey Arnold! The Movie,Craig Bartlett,1,0,0,0,0
19052,Light It Up,Craig Bolotin,0,1,0,0,0
20468,The Big Tease,Craig Ferguson,0,1,0,0,0
244772,The Skeleton Twins,Craig Johnson,0,1,0,0,0
37950,Charlie St. Cloud,Craig Pearce,0,1,0,0,0
2055,Open Range,Craig Storper,0,1,0,0,0
21724,Dance Flick,Craig Wayans,0,1,0,0,0
84188,Compliance,Craig Zobel,1,0,0,0,0
29996,Solomon and Sheba,Crane Wilbur,0,1,0,0,0
117263,Olympus Has Fallen,Creighton Rothenberger,1,0,0,0,0
146216,RED 2,Cully Hamner,1,0,0,0,0
9059,Tales from the Crypt: Demon Knight,Cyrus Voris,0,1,0,0,0
9992,Arthur and the Invisibles,Céline Garcia,1,0,0,0,0
47816,3 Strikes,DJ Pooh,0,1,0,0,0
14576,Shade,Damian Nieman,1,0,0,0,0
146203,The Last Exorcism Part II,Damien Chazelle,0,1,0,0,0
70981,Prometheus,Damon Lindelof,0,1,0,0,0
18126,Hannah Montana: The Movie,Dan Berendsen,1,0,0,0,0
242582,Nightcrawler,Dan Gilroy,0,1,0,0,0
159824,Hotel Transylvania 2,Dan Hageman,1,0,0,1,273375603
76492,Hotel Transylvania,Dan Hageman,1,0,0,0,0
25350,Imaginary Heroes,Dan Harris,0,1,0,0,0
13027,Eagle Eye,Dan McDermott,1,0,0,0,0
292483,Not Cool,Dan Schoffer,1,0,0,0,0
13908,The Master of Disguise,Dana Carvey,0,1,0,0,0
6961,The Wedding Date,Dana Fox,0,0,1,0,0
112456,Hardflip,Daniel Backman,0,1,0,0,0
38117,Beastly,Daniel Barnz,0,1,0,0,0
17287,Poultrygeist: Night of the Chicken Dead,Daniel Bova,0,1,0,0,0
10987,Halloween: The Curse of Michael Myers,Daniel Farrands,1,0,0,0,0
188207,The Legend of Hercules,Daniel Giat,1,0,0,0,0
251471,A LEGO Brickumentary,Daniel Junge,0,1,0,0,0
17134,12 Rounds,Daniel Kunka,0,1,0,0,0
300168,Dragon Blade,Daniel Lee,0,1,0,0,0
2667,The Blair Witch Project,Daniel Myrick,0,1,0,0,0
139998,Supporting Characters,Daniel Schechter,1,0,0,0,0
319069,Censored Voices,Daniel Sivan,1,0,0,0,0
16428,Breakin' All the Rules,Daniel Taplitz,0,1,0,0,0
227783,The Nut Job,Daniel Woo,1,0,0,0,0
24913,April Fool's Day,Danilo Bach,0,1,0,0,0
67373,This Thing of Ours,Danny Provenzano,1,0,0,0,0
9731,Friday the 13th: A New Beginning,Danny Steinmann,0,1,0,0,0
132363,The Butler,Danny Strong,0,1,0,0,0
25066,Tales from the Hood,Darin Scott,0,1,0,0,0
14299,Cadillac Records,Darnell Martin,0,0,1,0,0
10192,Shrek Forever After,Darren Lemke ,1,0,0,0,0
18892,Jawbreaker,Darren Stein,0,1,0,0,0
