mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_oob_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.7126034100850422,0.07418282826741536,0.5997807017543859,0.6748870717525507,entropy,40,,16,39,137,370,True,"{'max_features': None, 'oob_score': True, 'max_depth': 40, 'max_leaf_nodes': 16, 'min_samples_split': 137, 'n_estimators': 370, 'min_samples_leaf': 39, 'criterion': 'entropy'}",73,0.5868852459016394,0.6787479406919276,0.6118421052631579,0.6611842105263158,0.6006600660066007,0.6847290640394089,0.003130944240123594,0.0004356126597648878,0.01021580458211085,0.009992322501585455
1.039648453394572,0.06549708048502605,0.5866228070175439,0.6096655599569091,gini,240,auto,9,49,109,330,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 240, 'max_leaf_nodes': 9, 'min_samples_split': 109, 'n_estimators': 330, 'min_samples_leaf': 49, 'criterion': 'gini'}",368,0.580327868852459,0.6293245469522241,0.5986842105263158,0.600328947368421,0.5808580858085809,0.5993431855500821,0.0036093884416533457,0.00035456203358990305,0.008531446641521797,0.013906827072870756
1.5401264826456706,0.09628987312316895,0.6019736842105263,0.6869530120511375,entropy,390,log2,48,18,33,470,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 390, 'max_leaf_nodes': 48, 'min_samples_split': 33, 'n_estimators': 470, 'min_samples_leaf': 18, 'criterion': 'entropy'}",49,0.5836065573770491,0.6985172981878089,0.6282894736842105,0.6661184210526315,0.594059405940594,0.6962233169129721,0.0077254871244215,0.00027691822749590045,0.01909111131599071,0.014762017117783422
0.4320184389750163,0.028021494547526043,0.5899122807017544,0.5926545795670415,entropy,40,log2,43,49,102,140,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 40, 'max_leaf_nodes': 43, 'min_samples_split': 102, 'n_estimators': 140, 'min_samples_leaf': 49, 'criterion': 'entropy'}",274,0.5868852459016394,0.5947281713344317,0.5921052631578947,0.5904605263157895,0.5907590759075908,0.5927750410509032,0.002180919112930882,0.0004329871030212612,0.0022148706769357356,0.001744339746743925
0.5530002117156982,0.024553616841634113,0.6019736842105263,0.6748834559651794,entropy,140,,45,37,149,120,True,"{'max_features': None, 'oob_score': True, 'max_depth': 140, 'max_leaf_nodes': 45, 'min_samples_split': 149, 'n_estimators': 120, 'min_samples_leaf': 37, 'criterion': 'entropy'}",49,0.5868852459016394,0.6705107084019769,0.6085526315789473,0.6710526315789473,0.6105610561056105,0.6830870279146142,0.005417548909997944,0.00014126595338915637,0.010726801082652228,0.00580501879006998
2.485407908757528,0.09700536727905273,0.5888157894736842,0.7022948868530849,entropy,100,,56,30,87,470,True,"{'max_features': None, 'oob_score': True, 'max_depth': 100, 'max_leaf_nodes': 56, 'min_samples_split': 87, 'n_estimators': 470, 'min_samples_leaf': 30, 'criterion': 'entropy'}",302,0.5737704918032787,0.6985172981878089,0.618421052631579,0.6957236842105263,0.5742574257425742,0.7126436781609196,0.01499890249576341,0.0007088956187799991,0.02093502616048131,0.007406041718909959
1.5389284292856853,0.059630393981933594,0.5975877192982456,0.6896761878801797,entropy,490,,46,20,146,290,True,"{'max_features': None, 'oob_score': True, 'max_depth': 490, 'max_leaf_nodes': 46, 'min_samples_split': 146, 'n_estimators': 290, 'min_samples_leaf': 20, 'criterion': 'entropy'}",100,0.5836065573770491,0.6721581548599671,0.6085526315789473,0.694078947368421,0.6006600660066007,0.7027914614121511,0.02122279510011784,0.0008413795597482293,0.01042038797796271,0.012887670746712241
0.7400206724802653,0.030164321263631184,0.5899122807017544,0.6386865857337771,entropy,380,,3,12,64,150,True,"{'max_features': None, 'oob_score': True, 'max_depth': 380, 'max_leaf_nodes': 3, 'min_samples_split': 64, 'n_estimators': 150, 'min_samples_leaf': 12, 'criterion': 'entropy'}",274,0.5868852459016394,0.6392092257001647,0.5888157894736842,0.6019736842105263,0.594059405940594,0.6748768472906403,0.006340747071222976,0.0007050200475756374,0.0030297110528204677,0.029764886036763454
1.48684295018514,0.09407003720601399,0.5899122807017544,0.608013603404827,entropy,300,log2,40,37,64,450,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 300, 'max_leaf_nodes': 40, 'min_samples_split': 64, 'n_estimators': 450, 'min_samples_leaf': 37, 'criterion': 'entropy'}",274,0.5901639344262295,0.6194398682042833,0.5953947368421053,0.6019736842105263,0.5841584158415841,0.6026272577996716,0.005737923046862283,0.0005057744076910238,0.004586898719964914,0.008083993858631032
0.969793955485026,0.061247030893961586,0.5877192982456141,0.651320582839059,gini,310,log2,57,21,94,290,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 310, 'max_leaf_nodes': 57, 'min_samples_split': 94, 'n_estimators': 290, 'min_samples_leaf': 21, 'criterion': 'gini'}",344,0.5737704918032787,0.6622734761120264,0.5986842105263158,0.6381578947368421,0.5907590759075908,0.6535303776683087,0.01482336562410029,0.0005501939195442064,0.010402698134571706,0.009968373694049152
0.5644727547963461,0.03591140111287435,0.5855263157894737,0.6047160097715363,gini,10,log2,25,31,146,170,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 10, 'max_leaf_nodes': 25, 'min_samples_split': 146, 'n_estimators': 170, 'min_samples_leaf': 31, 'criterion': 'gini'}",404,0.5770491803278689,0.6095551894563427,0.5953947368421053,0.5970394736842105,0.5841584158415841,0.6075533661740559,0.00845418677391193,0.0004245012430304206,0.00755753360249706,0.005489306503763378
1.1580669085184734,0.06867559750874837,0.6052631578947368,0.7012110078710382,entropy,450,auto,27,8,115,320,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 450, 'max_leaf_nodes': 27, 'min_samples_split': 115, 'n_estimators': 320, 'min_samples_leaf': 8, 'criterion': 'entropy'}",20,0.5868852459016394,0.7034596375617792,0.6282894736842105,0.7055921052631579,0.6006600660066007,0.6945812807881774,0.008935816586555656,0.00010602424143613954,0.017225839468004205,0.004768075469150275
0.631615161895752,0.03895862897237142,0.5975877192982456,0.6842135785267862,entropy,230,log2,19,18,6,180,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 230, 'max_leaf_nodes': 19, 'min_samples_split': 6, 'n_estimators': 180, 'min_samples_leaf': 18, 'criterion': 'entropy'}",100,0.580327868852459,0.6952224052718287,0.6217105263157895,0.6677631578947368,0.5907590759075908,0.6896551724137931,0.0036029717436993616,5.9912943894397e-05,0.01758094782451363,0.011852166458849466
0.5830524762471517,0.03473909695943197,0.5986842105263158,0.6973805053165778,entropy,220,auto,9,9,23,160,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 220, 'max_leaf_nodes': 9, 'min_samples_split': 23, 'n_estimators': 160, 'min_samples_leaf': 9, 'criterion': 'entropy'}",86,0.5901639344262295,0.7116968698517299,0.6118421052631579,0.6907894736842105,0.594059405940594,0.6896551724137931,0.008491579596572402,0.00018561590328082742,0.009438971658649863,0.01013378441881533
0.1732602914174398,0.01175387700398763,0.5975877192982456,0.6798429265778395,gini,320,log2,28,15,56,50,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 320, 'max_leaf_nodes': 28, 'min_samples_split': 56, 'n_estimators': 50, 'min_samples_leaf': 15, 'criterion': 'gini'}",100,0.5901639344262295,0.700164744645799,0.6217105263157895,0.6726973684210527,0.5808580858085809,0.6666666666666666,0.003365231471161385,2.1898486554568888e-05,0.01747535091043569,0.014579084518652634
0.3715521494547526,0.023625612258911133,0.5910087719298246,0.5910089365534498,gini,350,sqrt,2,2,9,110,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 350, 'max_leaf_nodes': 2, 'min_samples_split': 9, 'n_estimators': 110, 'min_samples_leaf': 2, 'criterion': 'gini'}",212,0.5901639344262295,0.5914332784184514,0.5921052631578947,0.5904605263157895,0.5907590759075908,0.5911330049261084,0.00191125506800383,0.00015040225575322516,0.0008125134450111284,0.0004066992206606031
2.0551768143971763,0.09554815292358398,0.5932017543859649,0.6831089703158272,gini,320,,37,49,71,450,False,"{'max_features': None, 'oob_score': False, 'max_depth': 320, 'max_leaf_nodes': 37, 'min_samples_split': 71, 'n_estimators': 450, 'min_samples_leaf': 49, 'criterion': 'gini'}",171,0.5639344262295082,0.6869851729818781,0.6085526315789473,0.6661184210526315,0.6072607260726073,0.6962233169129721,0.004208665382800611,0.00020932128391750867,0.02075289633488814,0.012592190675751194
1.4545066356658936,0.09057990709940593,0.5899122807017544,0.8963822863840281,gini,310,sqrt,49,4,2,370,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 310, 'max_leaf_nodes': 49, 'min_samples_split': 2, 'n_estimators': 370, 'min_samples_leaf': 4, 'criterion': 'gini'}",274,0.5770491803278689,0.8929159802306426,0.5855263157894737,0.9046052631578947,0.6072607260726073,0.8916256157635468,0.009523547832882834,0.007056946729680481,0.012717689023039661,0.005838337113833517
1.032056490580241,0.06427820523579915,0.5975877192982456,0.6891550057968873,gini,220,auto,37,21,16,290,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 220, 'max_leaf_nodes': 37, 'min_samples_split': 16, 'n_estimators': 290, 'min_samples_leaf': 21, 'criterion': 'gini'}",100,0.5901639344262295,0.7034596375617792,0.6085526315789473,0.6792763157894737,0.594059405940594,0.6847290640394089,0.0020121405851690555,0.001372245084705568,0.00791477982521491,0.010356961694633538
1.7287875811258953,0.05185818672180176,0.5932017543859649,0.8804876499415708,gini,340,,33,2,28,220,True,"{'max_features': None, 'oob_score': True, 'max_depth': 340, 'max_leaf_nodes': 33, 'min_samples_split': 28, 'n_estimators': 220, 'min_samples_leaf': 2, 'criterion': 'gini'}",171,0.5934426229508196,0.8846787479406919,0.5822368421052632,0.881578947368421,0.6039603960396039,0.8752052545155994,0.0184316844693565,0.0007986389675984283,0.00886294023542514,0.003943768669196615
0.4119877815246582,0.023859182993570965,0.5942982456140351,0.6195322042608652,gini,440,auto,59,45,32,110,True,"{'max_features': 'auto', 'oob_score': True, 'max_depth': 440, 'max_leaf_nodes': 59, 'min_samples_split': 32, 'n_estimators': 110, 'min_samples_leaf': 45, 'criterion': 'gini'}",150,0.5967213114754099,0.642504118616145,0.6052631578947368,0.600328947368421,0.5808580858085809,0.6157635467980296,0.013636834191765524,0.0005637656675858665,0.010102203634201131,0.017422941805712192
0.43979843457539874,0.028221289316813152,0.5910087719298246,0.5910089365534498,entropy,310,log2,31,57,95,130,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 310, 'max_leaf_nodes': 31, 'min_samples_split': 95, 'n_estimators': 130, 'min_samples_leaf': 57, 'criterion': 'entropy'}",212,0.5901639344262295,0.5914332784184514,0.5921052631578947,0.5904605263157895,0.5907590759075908,0.5911330049261084,0.016105203977151417,0.0007029218682762478,0.0008125134450111284,0.0004066992206606031
0.5324797630310059,0.030552784601847332,0.5888157894736842,0.6129478287621001,entropy,240,auto,23,50,83,140,True,"{'max_features': 'auto', 'oob_score': True, 'max_depth': 240, 'max_leaf_nodes': 23, 'min_samples_split': 83, 'n_estimators': 140, 'min_samples_leaf': 50, 'criterion': 'entropy'}",302,0.5901639344262295,0.627677100494234,0.5921052631578947,0.600328947368421,0.5841584158415841,0.6108374384236454,0.014518849594314182,0.0008622413178068183,0.003379540761898978,0.01126412240652331
0.07612323760986328,0.005394458770751953,0.5921052631578947,0.6217233832726071,gini,70,sqrt,6,39,59,20,True,"{'max_features': 'sqrt', 'oob_score': True, 'max_depth': 70, 'max_leaf_nodes': 6, 'min_samples_split': 59, 'n_estimators': 20, 'min_samples_leaf': 39, 'criterion': 'gini'}",192,0.5868852459016394,0.6408566721581549,0.6085526315789473,0.6069078947368421,0.5808580858085809,0.6174055829228243,0.00041629226643979863,9.288803344703182e-05,0.011887486765806013,0.014191838546523772
0.349780797958374,0.02006951967875163,0.5910087719298246,0.5915580853727799,gini,10,log2,23,50,46,90,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 10, 'max_leaf_nodes': 23, 'min_samples_split': 46, 'n_estimators': 90, 'min_samples_leaf': 50, 'criterion': 'gini'}",212,0.5901639344262295,0.5930807248764415,0.5921052631578947,0.5904605263157895,0.5907590759075908,0.5911330049261084,0.002831181606224602,0.00015771376492940739,0.0008125134450111284,0.0011111196046983227
0.5629628499348959,0.03436009089152018,0.6008771929824561,0.7045050035141064,entropy,240,log2,55,9,67,150,False,"{'max_features': 'log2', 'oob_score': False, 'max_depth': 240, 'max_leaf_nodes': 55, 'min_samples_split': 67, 'n_estimators': 150, 'min_samples_leaf': 9, 'criterion': 'entropy'}",62,0.5770491803278689,0.71499176276771,0.631578947368421,0.7006578947368421,0.594059405940594,0.6978653530377669,0.004606597324392635,0.0002838710920982759,0.022793046496672596,0.007502384599470157
0.22950355211893717,0.014165639877319336,0.5910087719298246,0.6458462377492141,gini,490,log2,34,21,106,60,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 490, 'max_leaf_nodes': 34, 'min_samples_split': 106, 'n_estimators': 60, 'min_samples_leaf': 21, 'criterion': 'gini'}",212,0.5737704918032787,0.6672158154859967,0.6217105263157895,0.6266447368421053,0.5775577557755776,0.6436781609195402,0.0037482386427113218,0.00017777789171385128,0.021764406647551256,0.016633871536451
0.56340225537618,0.03541827201843262,0.5866228070175439,0.6113030889538035,gini,160,sqrt,37,48,102,160,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 160, 'max_leaf_nodes': 37, 'min_samples_split': 102, 'n_estimators': 160, 'min_samples_leaf': 48, 'criterion': 'gini'}",368,0.5836065573770491,0.6260296540362438,0.5953947368421053,0.5986842105263158,0.5808580858085809,0.6091954022988506,0.0028432460304096754,0.00047555767697021425,0.006303362499011123,0.011262772822156623
0.7784086863199869,0.044559478759765625,0.5888157894736842,0.6441915745474387,entropy,130,log2,37,27,4,200,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 130, 'max_leaf_nodes': 37, 'min_samples_split': 4, 'n_estimators': 200, 'min_samples_leaf': 27, 'criterion': 'entropy'}",302,0.5868852459016394,0.6540362438220758,0.5822368421052632,0.6299342105263158,0.5973597359735974,0.6486042692939245,0.0024412011667423643,0.00021735991303581127,0.006318773621931885,0.01032249674067045
0.7935003439585367,0.04612954457600912,0.5888157894736842,0.5943020260250315,gini,140,log2,21,46,99,210,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 140, 'max_leaf_nodes': 21, 'min_samples_split': 99, 'n_estimators': 210, 'min_samples_leaf': 46, 'criterion': 'gini'}",302,0.5868852459016394,0.5996705107084019,0.5921052631578947,0.5904605263157895,0.5874587458745875,0.5927750410509032,0.00729788092504386,0.00020546511751931795,0.0023377628200689287,0.003911923266242285
1.59990390141805,0.10506280263264973,0.5997807017543859,0.6661241443190243,gini,210,auto,33,24,84,440,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 210, 'max_leaf_nodes': 33, 'min_samples_split': 84, 'n_estimators': 440, 'min_samples_leaf': 24, 'criterion': 'gini'}",73,0.5901639344262295,0.6787479406919276,0.6151315789473685,0.6513157894736842,0.594059405940594,0.6683087027914614,0.006022049922115747,0.008240287062495574,0.01097058814817611,0.011305159645187536
0.8487109343210856,0.04910524686177572,0.5855263157894737,0.6272067544830188,gini,250,auto,26,42,13,220,True,"{'max_features': 'auto', 'oob_score': True, 'max_depth': 250, 'max_leaf_nodes': 26, 'min_samples_split': 13, 'n_estimators': 220, 'min_samples_leaf': 42, 'criterion': 'gini'}",404,0.5836065573770491,0.6490939044481054,0.5855263157894737,0.6085526315789473,0.5874587458745875,0.6239737274220033,0.011001023287716445,0.00020169792190968924,0.0015726408601074932,0.016708042962314627
1.841503620147705,0.10797492663065593,0.5942982456140351,0.6913443754318478,entropy,90,auto,8,4,112,480,False,"{'max_features': 'auto', 'oob_score': False, 'max_depth': 90, 'max_leaf_nodes': 8, 'min_samples_split': 112, 'n_estimators': 480, 'min_samples_leaf': 4, 'criterion': 'entropy'}",150,0.5737704918032787,0.6968698517298187,0.6217105263157895,0.6924342105263158,0.5874587458745875,0.6847290640394089,0.013972047757719212,0.0015250559581075985,0.0201728599521389,0.0050160068338438455
1.0777236620585124,0.06139055887858073,0.5855263157894737,0.6003363465329802,entropy,80,log2,28,36,144,280,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 80, 'max_leaf_nodes': 28, 'min_samples_split': 144, 'n_estimators': 280, 'min_samples_leaf': 36, 'criterion': 'entropy'}",404,0.5737704918032787,0.6095551894563427,0.5953947368421053,0.5953947368421053,0.5874587458745875,0.5960591133004927,0.012556313980716844,0.0006989656489544634,0.008939831041397391,0.006524346590723983
1.2259186903635662,0.07011985778808594,0.5997807017543859,0.7280877085962268,gini,90,log2,43,5,66,300,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 90, 'max_leaf_nodes': 43, 'min_samples_split': 66, 'n_estimators': 300, 'min_samples_leaf': 5, 'criterion': 'gini'}",73,0.580327868852459,0.7380560131795717,0.631578947368421,0.7401315789473685,0.5874587458745875,0.7060755336617406,0.007547730085111283,0.0006280748498917369,0.022672428664471295,0.01558800558814231
2.4450008074442544,0.1061697006225586,0.5910087719298246,0.6781711440021403,gini,160,,32,50,101,480,True,"{'max_features': None, 'oob_score': True, 'max_depth': 160, 'max_leaf_nodes': 32, 'min_samples_split': 101, 'n_estimators': 480, 'min_samples_leaf': 50, 'criterion': 'gini'}",212,0.5639344262295082,0.6787479406919276,0.6019736842105263,0.6611842105263158,0.6072607260726073,0.6945812807881774,0.011515899099818025,0.0011026316878579093,0.019312499622041204,0.013640395799119165
0.8954647382100424,0.05172808965047201,0.5997807017543859,0.6650285503638663,gini,280,auto,48,25,76,220,True,"{'max_features': 'auto', 'oob_score': True, 'max_depth': 280, 'max_leaf_nodes': 48, 'min_samples_split': 76, 'n_estimators': 220, 'min_samples_leaf': 25, 'criterion': 'gini'}",73,0.5836065573770491,0.6771004942339374,0.618421052631579,0.6529605263157895,0.5973597359735974,0.6650246305418719,0.0017510228468017954,0.0006908147324240247,0.01432675770054354,0.009855101024209258
1.4956902662913005,0.0832831859588623,0.6074561403508771,0.6677679809220262,gini,160,sqrt,34,21,89,370,True,"{'max_features': 'sqrt', 'oob_score': True, 'max_depth': 160, 'max_leaf_nodes': 34, 'min_samples_split': 89, 'n_estimators': 370, 'min_samples_leaf': 21, 'criterion': 'gini'}",9,0.5901639344262295,0.6787479406919276,0.6282894736842105,0.6546052631578947,0.6039603960396039,0.6699507389162561,0.025524046820157718,0.0005148829033933785,0.01577140675799677,0.009976323436821307
0.333191712697347,0.021629492441813152,0.5877192982456141,0.629947988485577,gini,320,sqrt,42,38,87,90,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 320, 'max_leaf_nodes': 42, 'min_samples_split': 87, 'n_estimators': 90, 'min_samples_leaf': 38, 'criterion': 'gini'}",344,0.5901639344262295,0.6523887973640856,0.5921052631578947,0.6101973684210527,0.5808580858085809,0.6272577996715928,0.0011857245466517308,0.00033680674826015337,0.004904214957147813,0.017329300927521846
0.5364118417104086,0.030807892481486004,0.6041666666666666,0.6918962368332542,entropy,440,log2,52,11,75,130,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 440, 'max_leaf_nodes': 52, 'min_samples_split': 75, 'n_estimators': 130, 'min_samples_leaf': 11, 'criterion': 'entropy'}",32,0.5836065573770491,0.7051070840197694,0.631578947368421,0.6842105263157895,0.5973597359735974,0.6863711001642037,0.0038860620489447276,0.0007321972452160825,0.02018021834454563,0.00938303015653634
1.86074431737264,0.10575103759765625,0.5877192982456141,0.6102038881098484,entropy,300,log2,40,33,102,470,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 300, 'max_leaf_nodes': 40, 'min_samples_split': 102, 'n_estimators': 470, 'min_samples_leaf': 33, 'criterion': 'entropy'}",344,0.5901639344262295,0.6210873146622735,0.5888157894736842,0.600328947368421,0.5841584158415841,0.6091954022988506,0.008753565848862496,0.000845508008162711,0.002571405006683585,0.008504517854248966
0.46029019355773926,0.02763676643371582,0.5910087719298246,0.5910089365534498,gini,490,log2,55,52,149,120,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 490, 'max_leaf_nodes': 55, 'min_samples_split': 149, 'n_estimators': 120, 'min_samples_leaf': 52, 'criterion': 'gini'}",212,0.5901639344262295,0.5914332784184514,0.5921052631578947,0.5904605263157895,0.5907590759075908,0.5911330049261084,0.0008568355302553343,0.0003388102218458493,0.0008125134450111284,0.0004066992206606031
0.12027994791666667,0.005744139353434245,0.606359649122807,0.6819908169916354,entropy,380,,6,31,67,20,True,"{'max_features': None, 'oob_score': True, 'max_depth': 380, 'max_leaf_nodes': 6, 'min_samples_split': 67, 'n_estimators': 20, 'min_samples_leaf': 31, 'criterion': 'entropy'}",16,0.5770491803278689,0.6556836902800659,0.6217105263157895,0.6858552631578947,0.6204620462046204,0.7044334975369458,0.0007097093413588139,8.789195275701918e-05,0.020783025212938514,0.02008874286799571
0.4409782886505127,0.025682846705118816,0.5899122807017544,0.6359741831120626,entropy,110,log2,14,25,101,110,True,"{'max_features': 'log2', 'oob_score': True, 'max_depth': 110, 'max_leaf_nodes': 14, 'min_samples_split': 101, 'n_estimators': 110, 'min_samples_leaf': 25, 'criterion': 'entropy'}",274,0.5934426229508196,0.6490939044481054,0.5953947368421053,0.6266447368421053,0.5808580858085809,0.632183908045977,0.006295959581991043,0.00026156016501702525,0.006436106967808997,0.009548679502354027
0.34557350476582843,0.021396795908610027,0.5921052631578947,0.6929891211725274,gini,360,sqrt,59,16,78,90,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 360, 'max_leaf_nodes': 59, 'min_samples_split': 78, 'n_estimators': 90, 'min_samples_leaf': 16, 'criterion': 'gini'}",192,0.5704918032786885,0.7018121911037891,0.6118421052631579,0.6875,0.594059405940594,0.6896551724137931,0.011516983410489552,6.159551668692456e-05,0.01695117839545251,0.006300588030347879
1.4961882432301838,0.09261798858642578,0.5789473684210527,0.6288505940522119,entropy,460,sqrt,9,39,109,400,False,"{'max_features': 'sqrt', 'oob_score': False, 'max_depth': 460, 'max_leaf_nodes': 9, 'min_samples_split': 109, 'n_estimators': 400, 'min_samples_leaf': 39, 'criterion': 'entropy'}",480,0.5770491803278689,0.6507413509060955,0.5855263157894737,0.6085526315789473,0.5742574257425742,0.6272577996715928,0.018120215146211968,0.00015656399442542864,0.004789597317085251,0.017260257917548052
