movie_id,title,name,unknown,male,female,credits,net_to_date
132232,Mama,Andy Muschietti,0,1,0,0,0
8676,Fool's Gold,Andy Tennant,0,1,0,4,452679744
1439,Anna and the King,Andy Tennant,0,1,0,1,39705772
9454,Ever After: A Cinderella Story,Andy Tennant,0,1,0,0,0
8488,Hitch,Andy Tennant,0,1,0,3,154579324
27573,The Bounty Hunter,Andy Tennant,0,1,0,5,493910785
11529,Sweet Home Alabama,Andy Tennant,0,1,0,2,3956900
4584,Sense and Sensibility,Ang Lee,0,1,0,0,0
87827,Life of Pi,Ang Lee,0,1,0,7,521169500
68924,The Ice Storm,Ang Lee,0,1,0,1,118500000
22267,Ride with the Devil,Ang Lee,0,1,0,2,108538061
26320,Taking Woodstock,Ang Lee,0,1,0,6,540103134
1927,Hulk,Ang Lee,0,1,0,4,267698893
146,"Crouching Tiger, Hidden Dragon",Ang Lee,0,1,0,3,71173157
142,Brokeback Mountain,Ang Lee,0,1,0,5,376059373
540,D.E.B.S.,Angela Robinson,0,0,1,0,0
11451,Herbie Fully Loaded,Angela Robinson,0,0,1,1,-3403207
79777,In the Land of Blood and Honey,Angelina Jolie,0,0,1,0,0
314385,By the Sea,Angelina Jolie,0,0,1,2,88746814
227306,Unbroken,Angelina Jolie,0,0,1,1,-9696123
334531,My All American,Angelo Pizzo,1,0,0,0,0
43923,It's Kind of a Funny Story,Anna Boden,0,0,1,0,0
310569,The Second Mother,Anna Muylaert,0,0,1,0,0
9607,Super Mario Bros.,Annabel Jankel,1,0,0,0,0
6557,27 Dresses,Anne Fletcher,0,0,1,1,102194847
268920,Hot Pursuit,Anne Fletcher,0,0,1,4,511692923
9762,Step Up,Anne Fletcher,0,0,1,0,0
18240,The Proposal,Anne Fletcher,0,0,1,2,232454166
82687,The Guilt Trip,Anne Fletcher,0,0,1,3,509829197
111190,Adore,Anne Fontaine,0,0,1,1,27813834
11156,Coco Before Chanel,Anne Fontaine,0,0,1,0,0
37985,The Trials Of Darryl Hunt,Anne Sundberg,1,0,0,0,0
123678,The Act of Killing,Anonymous,1,0,0,0,0
12819,Alpha and Omega,Anthony Bell,0,1,0,0,0
72431,Red Tails,Anthony Hemingway,1,0,0,0,0
24126,Warlock: The Armageddon,Anthony Hickox,0,1,0,0,0
17277,The Fall of the Roman Empire,Anthony Mann,0,1,0,1,21750000
11620,Quo Vadis,Anthony Mann,0,1,0,0,0
2289,Cold Mountain,Anthony Minghella,0,1,0,2,293774690
1213,The Talented Mr. Ripley,Anthony Minghella,0,1,0,1,204976425
409,The English Patient,Anthony Minghella,0,1,0,0,0
201132,Antarctica: A Year on Ice,Anthony Powell,1,0,0,0,0
100402,Captain America: The Winter Soldier,Anthony Russo,0,1,0,2,69037652
1819,"You, Me and Dupree",Anthony Russo,0,1,0,1,-7393716
9260,Welcome to Collinwood,Anthony Russo,0,1,0,0,0
271110,Captain America: Civil War,Anthony Russo,0,1,0,3,613804224
172391,Khumba,Anthony Silverston,1,0,0,0,0
7484,Open Season,Anthony Stacchi,0,1,0,0,0
170687,The Boxtrolls,Anthony Stacchi,0,1,0,1,112309027
7485,Shooter,Antoine Fuqua,0,1,0,3,64713620
2034,Training Day,Antoine Fuqua,0,1,0,1,-10795071
307081,Southpaw,Antoine Fuqua,0,1,0,7,340303293
9567,Tears of the Sun,Antoine Fuqua,0,1,0,2,49081162
117263,Olympus Has Fallen,Antoine Fuqua,0,1,0,5,111946915
156022,The Equalizer,Antoine Fuqua,0,1,0,6,202972555
26390,Brooklyn's Finest,Antoine Fuqua,0,1,0,4,99410616
11702,The Replacement Killers,Antoine Fuqua,0,1,0,0,0
5708,Control,Anton Corbijn,0,1,0,0,0
27579,The American,Anton Corbijn,0,1,0,1,2502141
157849,A Most Wanted Man,Anton Corbijn,0,1,0,2,47966465
10212,Ravenous,Antonia Bird,0,0,1,0,0
31306,Crazy in Alabama,Antonio Banderas,0,1,0,0,0
8870,Red Planet,Antony Hoffman,0,1,0,0,0
37737,Kites,Anurag Basu,0,1,0,0,0
8885,Waltz with Bashir,Ari Folman,0,1,0,0,0
272693,The DUFF,Ari Sandel,1,0,0,0,0
13919,The Chumscrubber,Arie Posin,1,0,0,0,0
82990,Paranormal Activity 4,Ariel Schulman,0,1,0,1,200703818
328387,Nerve,Ariel Schulman,0,1,0,2,338521810
72571,Paranormal Activity 3,Ariel Schulman,0,1,0,0,0
68812,The Iceman,Ariel Vromen,0,1,0,0,0
302156,Criminal,Ariel Vromen,0,1,0,1,-18030807
10800,Dragon Hunters,Arthur Qwak,0,1,0,0,0
3089,Red River,Arthur Rosson,0,1,0,0,0
49527,Man on a Ledge,Asger Leth,1,0,0,0,0
60243,A Separation,Asghar Farhadi,0,1,0,0,0
124606,Bang,Ash Baron-Cohen,1,0,0,0,0
9408,Surf's Up,Ash Brannon,0,1,0,0,0
147767,Khiladi 786,Ashish R. Mohan,1,0,0,0,0
16351,Ararat,Atom Egoyan,0,1,0,3,-11220029
20156,Exotica,Atom Egoyan,0,1,0,0,0
47692,Felicia's Journey,Atom Egoyan,0,1,0,2,1809703
9729,Where the Truth Lies,Atom Egoyan,0,1,0,4,-25027029
28211,Chloe,Atom Egoyan,0,1,0,5,-48611373
10217,The Sweet Hereafter,Atom Egoyan,0,1,0,1,3546118
